adId,Title,Price,Description,Location,URL,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1569824939,"5  1/2 , parc molson, 3e etage, 1er aout (possibilite pour avant)",1600,"super bel appart, cachet, 3e et dernier etage, 3 pieces fermees (dont une petite), bois franc, boiseries, mini salle de bain, entree laveuse secheuse, pas de lave-vaisselle, petits balcons avant et arriere. secteur recherche, agreable et tranquille, a 5 maisons au nord du parc molson, restos, terrasses, boulangeries, boutiques, cinema, ecole, parcs, piscines publiques, epiceries, depanneurs, banques...libre le 1er aout (possibilite pour avant).autobus 18: metro beaubien, ligne orange.\nautobus 94: metros frontenac ligne verte.\nautobus 94: (ou 10 minutes a pied) metro iberville ligne bleue.","6645 RUE MOLSON, MONTRÉAL, QC H1Y 3C4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-condo-au-coeur-du-plateau-mont-royal-tout-inclus/1569824939,apartment,1,1.0, '1 an',july,1.0,1075.0,1,1.0,na,61,H1Y 3C4,-73.598,45.5525,Rosemont South,616
1569825200,all included 1 bedroom apartment with balcony in ndg june 1st,900,"""all included 1 bedroom apartment with balcony in ndg900.00 available nowincludes electricity + heat + hot water + fridge + stovesteps from a large supermarket, pharmacy, gym, clsc, convenience store, parks, cafes and restaurantsfew blocks away from concordia universitys loyola campussummertime rooftop terraceno dogsmust have good credit & referencescall darcy @ 514 481 8737 or email us at kerwin.apts@gmail.com**photos may vary - kitchen is painted white**tout inclus 3.5 - appartement 1 chambre avec balcon a ndg900.00 disponible maintenantcomprend electricite + chauffage + eau chaude + refrigerateur + cuisinierea deux pas dun grand supermarche, pharmacie, gym, clsc, depanneur, parcs, cafes et restaurantsa quelques pates de maisons du campus loyola de luniversite concordiaterrasse sur le toit en etepas de chiensdoit avoir un bon credit et referencesappelez darcy au 514481 8737 ou envoyez-nous un courriel a kerwin.apts@gmail.com**les photos peuvent varier - la cuisine est peinte en blanc**""","6651 RUE SHERBROOKE OUEST, MONTRÉAL, QC H4B 1N9, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/pour-vos-location-service-femme-menage-produit-fourni/1569825200,Room,1,,,na,0.0,,0,0.0,na,61,H4B 1N9,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,1023
1569824960,superbe condo au coeur du plateau mont-royal (tout-inclus),2350,"ce grand 4 1/2 de 1075 pi2 (100 m2) est entierement meuble au gout du jour, en plus d'etre tout inclus (cable, internet, electricite, eau chaude). vous allez etre au 1er etage d'un immeuble tres tranquille de 8 condos.les inclusions: la chambre principale est climatisee (thermopompe murale) avec un beau walk-in, salle de bain et salle d'eau, 2 balcons, beaucoup d'espace de rangement. electromenagers modernes en excellent etat : refrigerateur/congelateur, table de cuisson 4 ronds, four encastre, lave-vaisselle, micro-ondes; laveuse et secheuse dans une salle de rangement spacieuse. planche en bois, grands miroirs dans les salles de bain/d'eau. stationnement prive a l'arriere de l'immeuble. internet haute vitesse illimite, tv et electricite sont aussi inclus.excellente location : tout est a 5 min a pied (place la cite comprenant epiceries, pharmacie, centre sportif, piscine, clinique medicale, dentiste, banque, cafes, restaurants, cinema; secteur actif de la rue saint-laurent). en plus, vous etes tres proche des universites mcgill et uqam, du cegep du vieux-montreal, du quartier des spectacles, place des arts, festivals et autres activites culturelles).vous serez aussi a proximite de deux stations de metro (ligne verte-station place des arts et ligne orange-station sherbrooke), et donc proche du vieux port, l'hopital chum, le quartier latin, le quartier gay, etc.).si vous voulez etre au coeur du centre-ville et a la fois au pied du mont-royal, entoure de beaux arbres matures, c'est le condo parfait pour vous.english will follow\nthis large 4 1/2 of 1075 ft2 (100 m2) is fully furnished with a unique design and everything included (cable, internet, electricity, hot water). you will be on the 1st floor of a noticeably quiet building of 8 condos in the heart of downtown montreal.inclusions: the main bedroom is air-conditioned (wall-mounted heat pump) with a beautiful walk-in closet, bathroom, and shower room, 2 balconies, lots of storage space. modern appliances in excellent condition: fridge / freezer, 4-ring hob, built-in oven, dishwasher, microwave; washer and dryer in a spacious storage room. wooden floor, large mirrors in the bathrooms. private parking at the rear of the building.excellent location: everything is 5-minute walk (place la cite including grocery stores, pharmacy, sports center, swimming pool, medical clinic, dentist, bank, cafes, restaurants, cinema; active sector of st-laurent street). in addition, you are very close to universities mcgill and uqam, as well as the cegep du vieux-montreal, the quartier des spectacles, place des arts, festivals and other cultural activities).you will be close to two subway stations (green line-place des arts station & orange line-sherbrooke station), thus close to the chum hospital, the old port, the latin quarter, the gay neighborhood, etc).if you want to be in the heart of downtown and at the foot of mount royal, on a street with beautiful mature trees, this is the perfect condo for you.do not hesitate to call me to schedule a visit and do not miss your chance to be in this very popular area.","3561 RUE SAINTE-FAMILLE, MONTRÉAL, QC H2X 2L2, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-et-demi-rosemont/1569824960,apartment,1,0.0, '1 an',july,1.0,500.0,0,0.0,condo,57,H2X 2L2,-73.5739,45.5148,Plateau Mont-Royal Southeast,3141
1569824710,4 et demi rosemont,995,"4 1/2 rosemont 6800 21ieme avenue , montreal, quebec, h1x 2g8. fraichement renove au niveaux de la cuisine , salle de bain et le salon au complet. planche recemment sable et verni. logement exceptionnel de toutes beaute dans un demi sous sol. logement ensoleille avec beaucoup de fenetres. spot luminaires au plafonds a grandeur du logement. grand salon et entre a aire ouverte. immeuble securitaire et tranquille.deux chambres a couche ferme. entre laveuse secheuse dans un garde robe ferme. electrique locataire.endroit tres recherche a deux pas de l'arret d'autobus belanger/ pie-ix. a proximite du nouveaux site de metro a venir sur pie-ix. pres de tous services, magasins, garderie, parc, ecoles primaires, secondaires et cegep rosemont tres proche.disponible immediatement ou 1 juillet $995.00 par mois. reference demande. pour information appeler nick 514-591-6021.","6800 21E AVENUE, MONTRÉAL, QC H1X 2G8, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-1-2-renove-meuble-chauffe-internet-stationnement/1569824710,apartment,1,1.0, '1 an',june,1.0,800.0,1,0.0,na,18,H1X 2G8,-73.5935,45.5577,Rosemont Central,902
1569824686,3 1/2 luxury condos for rent in downtown montreal corner unit,1550,"the corner unit, well lit, large windows, two facades, balcony overlooking saint-catherine, is on the 6th floor of phase 1.located in the heart of downtown montreal, only a few steps from atwater metro and guy concordia.within walking distance of two universities: concordia university and mcgill university.across from la salle college and a shopping center with a cinema and several restaurants and grocery stores.on the ground floor of the building are starbucks coffee, a bank, and a grocery store.- the unit is semi furnished with new electrical appliances such as: oven, refrigerator, dishwasher, air conditioning, stove, washer, dryer.- services included: gym, spa, yoga, pool and snooker tables, jacuzzi, four season swimming pool and rooftop terrace with barbecues (on site) and outdoor swimming pool!!- price of $ 1550 per month - available from june 1st - contact 514-207-9381","1414 RUE CHOMEDEY, MONTRÉAL, QC H3H 0A2, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/mordern-3-1-2-den-condo-for-rent-downtown-1400-rene-levesque/1569824686,apartment,1,0.0, '1 an',june,0.0,700.0,0,1.0,condo,61,H3H 0A2,-73.5967,45.5123,Downtown Montreal South & West,887
1569824579,"condo 4 1/2 renove (meuble, chauffe, internet, stationnement)",1500,"""magnifique condo renove sur la paisible avenue ridgewood pres de luniversite de montreal, college dawson, hopital generale et royal victoria, hopital neurologique de montreal. transport collectif tres accessible (autobus cote-des-neiges, station de metro guy concordia, station de metro cote-des-neiges).\n-\ttout inclus (meubles, internet haute vitesse illimitee, chauffage, espace de stationnement prive exterieur, locker)\n-\timmeuble tres bien entretenu et maintenu\n-\tmoulures 12 pouces\n-\tplafonds 9 pieds\n-\tcuisine renovee et nouveaux electros\n-\tsalle de bain renovee\n-\tfrais peinture\n-\trobinets thermostatiques sur les radiateurs\n-\tbalcon avec vue sur la montagne\n** presentement, d'autres renovations sont en cours (vous referer au plan pour les projections des travaux) :\n-\tinsonorisation des plafonds dans tout le condo ;\n-\tinstallation des cloisons vitrees en aluminium pleine hauteur (faites sur mesure) dans la salle de sejour pour un usage de l'espace adapte au besoin de l'occupant ;\n-\tinstallation des cloisons vitrees en aluminium pleine hauteur (faites sur mesure) dans la chambre des maitres afin de creer un espace bureau et walk-in.""","AVENUE RIDGEWOOD, MONTRÉAL H8P 3C1 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-8-minutes-du-metro-stationnement-inclu/1569824579,apartment,1,1.0, '1 an',august,1.0,792.0,0,1.0,condo,61,H8P 3C1,-73.5979,45.4371,LaSalle Southeast,1211
1569824467,mordern 3 1/2 + den condo for rent downtown - 1400 rene levesque,1690,"""a brand-new, beautiful, spacious 3 1/2 + large den high-rise condo for rent in downtown montreal, at 1400 rene levesque w. with its unique character, the condo will charm you. you'll find yourself surrounded by great restaurants, magnificent stores, and coffee shops.this neighborhood will also provide you with a friendly and secure place to live. it can provide you with a lively urban way of life in a private, peaceful environment. grocery shopping, banking facilities, and pharmacies are also close by.condo:\n1 bedroom + large den (can be used as a second bedroom with a double bed), 1 bathroom\n700 square feet\nmodern kitchen and bathroom\nstove, fridge, dishwasher, ac, washer, and dryer included.\nbright corner unit with mountain viewbuilding amenities:\nindoor pool, outdoor spa, steam room, sauna\nbar, wine cellar and tasting room, event rooms\nlounge, terrace lounge, courtyard\nfitness centre, yoga & pilates studio\ndoorman, security cameraslocation:\nwalking distance to centre bell for montreal canadiens\nsurrounded by cegeps, universities, hospitals, parks, schools, public transit, and highways access\nright next to lucien l'allier metro station; also close to guy-concordia metro stationlease term:\navailable now\n$1690/monthplease text katherine at show contact info for further details and questions and for scheduling a visit at 1400 rene levesque w.//un tout nouveau, magnifique et spacieux condo 3 1/2 + grande tour a louer au centre-ville de montreal, au 1400 rene levesque o. avec son cachet unique, le condo saura vous charmer. vous vous retrouverez entoure dexcellents restaurants, de magnifiques magasins et de cafes.ce quartier vous offrira egalement un lieu de vie convivial et securitaire. il peut vous offrir un mode de vie urbain anime dans un environnement prive et paisible. des epiceries, des banques et des pharmacies sont egalement a proximite.condo :\n1 chambre + grande boudoire (peut etre utilise comme deuxieme chambre avec un lit double), 1 salle de bain\n700 pieds carres\ncuisine et salle de bain modernes\ncuisiniere, refrigerateur, lave-vaisselle, ac, laveuse et secheuse inclus.\nunite de coin lumineuse avec vue sur la montagnebatiment :\npiscine interieure, spa exterieur, hammam, sauna\nbar, cave a vin et salle de degustation, salles evenementielles\nsalon, terrasse salon, cour\ncentre de remise en forme, studio de yoga et de pilates\nportier, cameras de securiteemplacement:\na distance de marche du centre bell pour les canadiens de montreal\nentoure de cegeps, universites, hopitaux, parcs, ecoles, transport en commun et acces aux autoroutes\njuste a cote de la station de metro lucien lallier; egalement a proximite de la station de metro guy-concordiaduree du bail:\ndisponible des maintenant\n1690 $/moisveuillez envoyer un texto a katherine au show contact info pour plus de details et questions et pour planifier une visite au 1400 rene levesque o""","1400 BOULEVARD RENÉ-LÉVESQUE O, MONTRÉAL, QC H3G 1T6, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1st-july-spacious-3-1-2-apartment-near-berr-uqam-metro/1569824467,apartment,1,0.0, '1 an',june,1.0,450.0,1,0.0,condo,64,H3G 1T6,-73.5853,45.5019,Downtown Montreal Southeast,2972
1512462940,cession de bail - 8 minutes du metro - stationnement inclu!,1550,"super beau logement, pres de tout!\npres de la belle rue fleury, du boulevard st-laurent, du metro, de plusieurs lignes d'autobus et bien plus!\nle bloc a ete construit en 2019 et nous sommes les premiers locataires.\nplusieurs inclusions! on peut y retrouver un gym, une belle terrasse sur le toit a acces commun, le chauffage et l'eau inclus, une place de stationnement dans le garage interieur, les electromenagers et bien plus!\na noter que c'est un unite de coin (donc plus de fenetres) qui donne en arriere du batiment (aucun bruit du boulevard st-laurent)\npour plus d'informations, n'hesitez pas a me contacter, il me fera plaisir de repondre a vos questions!\n___________________\nvery nice appartment, close to everything!\nclose to the beautiful rue fleury, boulevard st-laurent, the metro, several bus lines and much more!\nthe block was built in 2019 and we are the first tenants.\nseveral inclusions! there's a gym, a beautiful roof terrace with common access, heating and water included, a parking space in the indoor garage, appliances and much more!\nit's also a corner unit (more windows) and gives on the back street (no noise from the st-laurent boulevard).\nfor more information, do not hesitate to contact me, it will be my pleasure to answer your questions!","10150 BOUL. SAINT-LAURENT, MONTRÉAL, QC H3L 2N8, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-3-1-2-a-louer-metro-guy-concordia-tout-inclus/1512462940,apartment,1,0.0, '1 an',na,0.0,,0,,na,59,H3L 2N8,-73.6754,45.5529,Ahuntsic Southwest,1299
1505830068,"1st july, spacious 3 1/2 apartment near berr uqam metro",1140,"very spacious and comfortable apartment. on the 3rd floor facing st denis. wonderful neighbors and very quiet.\nprice includes rent, water, heating, and internet!\nyou can take my lease that ends on august 31 or sign a new lease.\nyou're allowed to have one cat or one dog.\nvery secure, with password locks, security cameras, and a fob for the building entrance door. washer and dryer in the building and then wonderful company that manages the building. \nmoving in date july 1 but can be a bit flexible.","1232 R. SAINT-DENIS, MONTRÉAL, QC H2X 3J6, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-grand-luxueux-appartement-condo-a-louer-4-1-2-5-1-2/1505830068,apartment,1,0.0, '1 an',na,0.0,,1,,3 1/2,55,H2X 3J6,-73.5739,45.5148,Plateau Mont-Royal Southeast,514
1546155303,appartement 3 1/2 a louer metro guy concordia tout inclus,1120,"""appartements 3 1/2 alouer a proximite de luniversite concordia/metro guy-concordiaprix sur demande, tout inclus: chauffage, eau chaude, electricite, gaz, cuisiniere, frigo.les appartements le montaigne est un immeuble en beton situe en plein coeur du centre-ville et a proximite de:- universite concordia- universite mcgill- hopital general de montreal- hopital de montreal pour enfants- musee des beaux arts- metro guy-concordia et des autobus.- une multitude de service soffre a vous a seulement quelques minutes de marche (epiceries, depanneurs, restaurants, cinema et plus encore).- immeuble tranquille avec de tres grands appartements, grande fenestration, beaucoup despace de rangement, buanderie dans limmeuble, systeme de camera.- concierge sur place 24h/7jrs et ascenseurs.- possibilite de location despace de stationnement interieur ou exterieur.appartements meubles et non-meubles disponiblele montaigne - 3455 cote des neiges, montreal h3h 1t6 (coin sherbrooke - metro guy)telephone: (514) 846-1531courriel: 3455@gestionsib.com --------------------------------------------------apartments for rent 3 1/2 near universite concordia/metro guy-concordiaprices on request, all included: heating, hot water, electicity, gaz, stove and fridgeappartements le montaigne is a concrete building located in the heart of downtown montreal, near:- concordia and mcgill universities- montreal general hospital- montreal childrens hospital- fine arts museum- metro guy-concordia and buses.- a multitude of facilities at only a few minute walk (groceries, restaurants, cinema, and much more).- quiet building with very large apartments and lots of windows, lots of storage space, laundry room, camera system, intercom, elevator and janitor services 24 hours/7 days.- rental of an indoor or outdoor parking possible.furnished and unfurnished apartments availableshort term lease availablele montaigne - 3455 cote des neiges, montreal h3h 1t6 (coin sherbrooke - metro guy)telephone: (514) 846-1531email: 3455@gestionsib.com ou sylviep@gestionsib.com""","3455 CÔTE-DES-NEIGES, MONTREAL, QC, H3H 1T6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-louez-des-maintenant-pour-occupation-en-automne-2021/1546155303,apartment,1,0.0, '1 an',september,0.0,548.0,0,1.0,3 1/2,57,H3H 1T6,-73.5967,45.5123,Downtown Montreal South & West,2080
1568812654,st-leonard grand/luxueux appartement/condo a louer 4 1/2 & 5 1/2,1425,"""le baron ii6060 rue jean talon est, st leonard, quebec h1s 3a9telephone: (514) 256-5000 ou cellulaire (438) 501-6060 ou sylvie (514) 572-1285courriel: 6060@gestionsib.com ou sylviep@gestionsib.com4 1/2 & 5 1/2 app-condo non-meuble:4 1/2 a partir de 1425$ par mois5 1/2 a partir de 1600$ par moisph disponible sur demandesitue a st-leonard pres de toutes les commodites et a 2 minutes de lautoroute metropolitain. cet immeuble en beton vous offre la securite, la tranquillite, une tres bonne insonorisation et lair climatise central. chute a dechets sur les etages, salle de lavage dans les appartements, reservoir eau chaude 40 ou 60 gallons, comptoir en granite dans la cuisine. plancher en parqueterie et ceramique.vue magnifique, balcon double, 2 ascenseurs, 2 escaliers de service, systeme de camera et intercom. beaucoup despaces de rangements dont une tres grande garde-robe (walk-in) dans la chambre principale.service de conciergerie 24h / 7 jours.vous pourrez vous prelasser a la piscine, au sauna ou simplement en profitant des appareils dexercices.une visite simpose pour apprecier la grandeur des appartements uniques et la qualite de la construction.autobus 141 jean talon (metro honore beaugrand jean talon saint michel).(english) 4 1/2 & 5 1/2 apt-condo not furnished:4 1/2 starting at 1425$ per month5 1/2 starting at 1600$ per monthph available on demandlocated in st-leonard near all facilities and 2 minutes from metropolitain highway. this concrete building offers security, quietness, very good soundproofing and central air conditioning. garbage chute on all floors, laundry room in the apartments, hot water tank of 40 or 60 gallons and granite kitchen counter. ceramic and parquetry floors.beautiful view, double balcony, 2 elevators, 2 service stairs, camera system and intercom. lots of storage space including a very big walk-in closet in the master bedroom.janitorial services 24 hours/7 days.you could enjoy the pool, the sauna or stretch out with the fitness equipment.you have to come for a visit to appreciate the unique splendor of such big size apartments and the construction quality.bus 141 jean talon (metro honore beaugrand jean talon saint michel).no pets - pas danimaux""","6060 JEAN TALON EST, ST-LÉONARD, QC, H1S 3A9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-renove/1568812654,apartment,5,0.0, '1 an',june,0.0,1000.0,0,0.0,condo,64,H1S 3A9,-73.5985,45.5716,Saint-Léonard Southeast,2244
1568626014,3.5 louez des maintenant pour occupation en automne  2021,1099,"""sur 8 etages ,decouvrez 144 unites locatives . la phase 1du projet citta mettra a votre disposition une multitude des services a linterieur meme du batiment. cet immeuble residential a larchitecture contemporaine vous offrira un confortable et securitaire. chaque logement est dote dune unite de climatisation, espace de rangement et dune grande fenestration, cherchez plus, vous trouvez votre logement ideal!""","8500 VIAU, MONTREAL, QC, H1R 2T7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-ch-1-sdb-montreal-1-350-mo/1568626014,apartment,8,, 'Non disponible',na,,,0,0.0,na,57,H1R 2T7,-73.6229,45.5844,Saint-Léonard West,422
1544402041,4.5 renove ,900,"""tres beau et grand 4.5 situer face a un parc pret de tout transport en commun a la porte (ligne 43), centre dachat a distance de marches""","AVENUE LOUIS-FRÉCHETTE, MONTRÉAL-NORD, QC H1G 4X8, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-loft-hochelaga-maisonneuve-tout-inclus-et-meuble/1544402041,apartment,18,0.0, '1 an',january,0.0,400.0,1,1.0,na,11,H1G 4X8,-73.6389,45.6061,Montreal North North,140
1532591934,"1 ch - 1 sdb - montreal - $1,350 /mo",1350,"""    appartement - 408 - montreal - 1 chambre(s) a coucher - 1 salle(s) de bain - 707 pc - $1,350 /mo charmant immeuble de 64 logements dans un quartier calme borde d'arbres matures (rue sans issue). tous les appartements ont de hauts plafonds ainsi que des planchers de bois franc. l'immeuble a ete entierement reconfigure et renove. il offre des appartements design avec nouveaux appareils electro-menagers, placards et comptoirs ainsi qu'accessoires de salle de bain.a quelques pas des universites mcgill et concordia ainsi que des musees, galeries et boutiques haut de gamme de la rue sherbrooke.within walking distance of downtown, concordia & mcgill universities, this building has 64 fully renovated units. the entire building has been fully redesigned for the comfort of the tenants. all apartments have large rooms with high ceilings, wood flooring, brand new appliances and entirely new bathrooms.come and live the urban side of montreal; take a five minutes walk and enjoy the cafes, museums and boutiques of sherbrooke street.      lunite inclus -- unit includes          chauffage -- heating   refrigerateur -- fridge   cuisiniere -- stove   lave-vaisselle -- dishwasher   four a micro-ondes -- microwave       pour plus de details a propos de cette unite, veuillez visiter -- to see all unit details please visit legroupelevesque.ca?r=kijijidescriptionurl   inclus dans limmeuble -- building includes                                    *  ascenseur -- elevator                                        *  concierge sur place -- concierge on site                                        *  salle de buanderie -- laundry facility                                        *  arret dautobus a proximite -- bus stop nearby                                        *  station de metro a proximite -- metro station nearby                                        *  gare a proximite -- train station nearby                                        *  support a velo a proximite -- bike stand nearby                                        *  parc a proximite -- park nearby  autres unites disponibles -- other available units:apt: 609 -- 2 ch & 1 sdb -- 833 pc -- $1,795 /moch: chambre(s) a couchersdb: salle(s) de bain      information sur limmeuble -- building information    charmant immeuble de 64 logements dans un quartier calme borde d'arbres matures (rue sans issue). tous les appartements ont de hauts plafonds ainsi que des planchers de bois franc. l'immeuble a ete entierement reconfigure et renove. il offre des appartements avec nouveaux appareils electro-menagers, placards et comptoirs ainsi qu'accessoires de salle de bain. a quelques pas des universites mcgill et concordia ainsi que des musees, galeries et boutiques haut de gamme de la rue sherbrooke. l'ouverture officielle est prevue pour le 1er juillet. des appartements modeles sont disponibles pour visite.commodites de limmeuble- immeuble remis a neuf printemps 2015specifications- immeuble entierement renovewithin walking distance of downtown, concordia & mcgill universities, this building has 64 fully renovated units. the entire building has been fully redesigned for the comfort of the tenants. all apartments have large rooms with high ceilings, wood flooring, brand new appliances and entirely new bathrooms. apartments will be ready july 1st. model apartments are available for visits. come and live the urban side of montreal; take a five minutes walk and enjoy the cafes, museums and boutiques of sherbrooke street.amenities of the building-fully renovated spring 2015specifications- entirely renovated building  pour plus dinformations / for more info: giztc7brhezdk7bsgu3dqmjtpqytambupqzwk2ii@domum.rentles prix des loyers sont sujets a des modifications sans preavis / rent price is subject to change without notice.realise avec / powered by buildingstacktm""","1555 AVENUE SUMMERHILL, MONTRÉAL, QC, H3H 1C3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-et-demi-neuf-a-louer-mtl-est-1er-juillet/1532591934,apartment,3,0.0, '1 an',july,0.0,,0,1.0,na,36,H3H 1C3,-73.5967,45.5123,Downtown Montreal South & West,3906
1505830068,studio / loft hochelaga-maisonneuve - tout inclus et meuble.,900,"""appartement neuf de type studio entierement meuble et tout inclus air climatise ,a hochelaga. construction neuve 2019. studios disponible maintenant entre\n900.00 a 975.00 $,,\ninclus :\nelectricite et chauffage\nair climatise\nelectromenagers en acier inoxydables (refrigerateur, four et micro-onde)\nmeuble (table, chaises, lit, matelas, sofa, meuble pour televiseur et beaucoup de rangement)\ninternet haute vitesse cable et wifi.avantages:\nterrasse sur le toit avec plusieurs siege et vue sur le stade et le fleuve\nlogements insonorise\nbuanderie dans limmeuble\nimmeuble protege par cameras\nsysteme de puces electronique controlant lacces a limmeuble\nrangement personnel situe dans un espace protege par camera\nconcierge sur placesitue a cote de lepicerie metro, d'une pharmacie et de plusieurs restaurants. plusieurs autobus a proximite et metro pie-ix a 15 minutes de marche. a une minute de marche de la plus belle piste cyclable de montreal et dune station bixi. bike score 99bail 1 an minimum.\naucun animal accepte.\nimmeuble non-fumeur.\n514-647-3105\nmerci""","570 AV. LETOURNEUX, MONTRÉAL, QC H1V 2L9, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-grand-luxueux-appartement-condo-a-louer-4-1-2-5-1-2/1505830068,apartment,1,0.0, '1 an',na,0.0,,1,,studio,60,H1V 2L9,-73.551,45.5702,Maisonneuve,1119
1505830094,4 et demi neuf a louer mtl-est - 1er juillet,1150,"""4 et demi neuf a louer mtl-est - 1er juillet- 6 unites 4 1/2- 2 unites 3 1/23 1/2 a partir de 1075$/mois4 1/2 a partir de 1150$/moisinclusions :- cuisine avec grand ilot, dosseret et comptoir de quartz- air climatisee murale- bain douche en ceramique vitree- grand balcon arriere****occupation 1er juillet****pour plus dinformations veuillez contacter (appel ou texto) pierre-luc cadieux au 438 863-4981 ou par courriel a louerstemarie@gmail.com2850 avenue georges-v montreal-est, qc h1l 3t4""","2850 AVENUE GEORGES-V, MONTRÉAL-EST, QC, H1B 5G6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/centre-ville-plateau-metro-place-des-arts-appartement-1-meuble/1505830094,apartment,1,0.0, 'Au mois',na,0.0,,0,1.0,na,44,H1B 5G6,-73.5502,45.6454,Montreal East,505
1525863879,st-leonard grand/luxueux appartement/condo a louer 4 1/2 & 5 1/2,1425,"""le baron ii6060 rue jean talon est, st leonard, quebec h1s 3a9telephone: (514) 256-5000 ou cellulaire (438) 501-6060 ou sylvie (514) 572-1285courriel: 6060@gestionsib.com ou sylviep@gestionsib.com4 1/2 & 5 1/2 app-condo non-meuble:4 1/2 a partir de 1425$ par mois5 1/2 a partir de 1600$ par moisph disponible sur demandesitue a st-leonard pres de toutes les commodites et a 2 minutes de lautoroute metropolitain. cet immeuble en beton vous offre la securite, la tranquillite, une tres bonne insonorisation et lair climatise central. chute a dechets sur les etages, salle de lavage dans les appartements, reservoir eau chaude 40 ou 60 gallons, comptoir en granite dans la cuisine. plancher en parqueterie et ceramique.vue magnifique, balcon double, 2 ascenseurs, 2 escaliers de service, systeme de camera et intercom. beaucoup despaces de rangements dont une tres grande garde-robe (walk-in) dans la chambre principale.service de conciergerie 24h / 7 jours.vous pourrez vous prelasser a la piscine, au sauna ou simplement en profitant des appareils dexercices.une visite simpose pour apprecier la grandeur des appartements uniques et la qualite de la construction.autobus 141 jean talon (metro honore beaugrand jean talon saint michel).(english) 4 1/2 & 5 1/2 apt-condo not furnished:4 1/2 starting at 1425$ per month5 1/2 starting at 1600$ per monthph available on demandlocated in st-leonard near all facilities and 2 minutes from metropolitain highway. this concrete building offers security, quietness, very good soundproofing and central air conditioning. garbage chute on all floors, laundry room in the apartments, hot water tank of 40 or 60 gallons and granite kitchen counter. ceramic and parquetry floors.beautiful view, double balcony, 2 elevators, 2 service stairs, camera system and intercom. lots of storage space including a very big walk-in closet in the master bedroom.janitorial services 24 hours/7 days.you could enjoy the pool, the sauna or stretch out with the fitness equipment.you have to come for a visit to appreciate the unique splendor of such big size apartments and the construction quality.bus 141 jean talon (metro honore beaugrand jean talon saint michel).no pets - pas danimaux""","6060 JEAN TALON EST, ST-LÉONARD, QC, H1S 3A9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-2-3-appartement-a-loue-ndg-notre-dame-de-grace-cote-st-luc/1525863879,apartment,1,0.0, '1 an',na,0.0,,0,1.0,condo,64,H1S 3A9,-73.5985,45.5716,Saint-Léonard Southeast,2244
1505830082,centre-ville-plateau-metro place des arts appartement 1  1/2  meuble,995,"""appartements 1 1/2 meubles a louer a proximite de luniversite uqam et mcgilltout inclus et renove ! : chauffage, eau chaude, electricite, cuisiniere et frigo3475, st-urbain, montreal h2x 2n4(metro place-des-arts)telephone: 514-842-3650courriel: 3475@gestionsib.com- immeuble en beton avec balcon, piscine, sauna, buanderie et terrasse sur le toit- surveillance par camera- concierge 24h sur 24- chauffage, electricite, poele et frigo inclus- possibilite de stationnement interieur payant.- a proximite de luniversite uqamlocation a court et long terme3475, st-urbain, montreal h2x 2n4(metro place-des-arts)telephone: 514-842-3650email: 3475@gestionsib.com----------------------------------------------------------------------------apartments 1 1/2 furnished in the heart of downtown montrealall included and renovated ! : heating, hot water, electricity, stove and fridge!the building includes a balcony, pool, sauna, laundry room and roof top terrasse on the roofclose by metro place des arts and near sherbrooke streeta few minute walk to quartier des spectacles and hospitalsvideo surveillance 24/24hheating, electricity, stove and refrigerator includedindoor parking lot (extra)short term or long term leaseno pets3475, st-urbain, montreal h2x 2n4(metro place-des-arts)telephone: 514-842-3650email: 3475@gestionsib.com""","3475 SAINT-URBAIN, MONTREAL, QC, H2X 2N4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-a-louer-plateau-mont-royal-tout-inclus-balcon/1505830082,apartment,1,0.0, '1 an',na,0.0,,1,,na,64,H2X 2N4,-73.5739,45.5148,Plateau Mont-Royal Southeast,1347
