,adId,Title,Price,Description,Location,URL,Type,days_since,Furnished_room,Pets_allowed_room,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC
1464,1569824064,*LOFT - Studio rénové pour le 1 er Juillet - Station Joliette,640,"""DISPONIBLE 1ER JUILLETHOCHELAGA-MAISONNEUVE | RÉNOVÉ | PROXIMITÉ DU MÉTRO PIE-IX | ENGLISH WILL FOLLOWMagnifique immeuble de 14 logements en plein coeur de Hochelaga-Maisonneuve. Lunité comprends un espace chambre-salon à aire ouverte, une salle de bain avec douche en céramique ainsi quune cuisinette. Fraichement rénové. Vous disposerai dune buanderie dans limmeuble. Loft pour une personne vivant seul.Très bien situé dans un quartier tranquille et sécuritaire à proximité de tous les services et commodités.Impeccable, à voir absolument ! Nous recherchons des personnes respectueuses.ADRESSE :2445 Av. De La Salle, H1V 2L2DIMENSION :LoftÉTAGE :1er et 2e étage (personne au dessus)PRIX MENSUEL :640$ / moisDISPONIBILITÉ :1er JuilletCONDITIONS :Non-fumeurAnimaux : sous approbation du propriétaireEnquête de crédit + références obligatoiresPARTICULARITÉS UNIQUES :Voisinage calme et respectueuxSalle de bain complète avec douche en céramiqueTrès lumineuxBalconFraîchement rénovéÀ PROXIMITÉ :Tout près des lignes de métro :verte station VerdunStation BIXIParcsRestaurantsCafésÉpiceriesDépanneursÉcolesINCLUSION :BuanderieEXCLUSION :MeublesChauffageÉlectriicitéEau-ChaudeÉlectroménagersContactez-nous directement, il nous fera un plaisir de vous accompagner dans vos recherches ou de répondre à vos questions !5148251702***********************ENGLISH********************AVAILABLE JULY 1STHOCHELAGA-MAISONNEUVE | RENOVATED | NEAR THE METRO PIE-IX | ENGLISH WILL FOLLOWBeautiful building of 14 units in the heart of Hochelaga-Maisonneuve. The unit includes an open-plan living-room area, a bathroom with ceramic shower and a kitchenette. Freshly renovated. You will have a laundry room in the building. Loft for a person living alone.Great location in a quiet and safe neighborhood close to all services and amenities.Impeccable, to see absolutely! We are looking for respectful people.* The photos represent a similar unit in the same building. The apartment is currently under renovation.ADDRESS :2445 De La Salle Avenue, H1V 2L2DIMENSION :LoftFLOOR:1st and 2nd floor (person above)MONTHLY PRICE:$ 640 / monthAVAILABILITY:1st of JulyCONDITIONS:Non-smokingPets: under the approval of the ownerCredit inquiry + mandatory referencesUNIQUE FEATURES:Quiet and respectful neighborhoodFull bathroom with ceramic showerVery brightBalconyFreshly renovatedNEAR :Very close to metro lines: Verdun Green StationBIXI stationParksrestaurantscafesgrocery StoresConvenienceschoolsINCLUSION :utility roomEXCLUSION:FurnitureHeatingÉlectricitéHot waterAppliancesContact us directly, it will be a pleasure to accompany you in your research or to answer your questions!5148251702""","2445 avenue De La Salle, Montreal, QC, H1V 1B9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-verdun-crawford-park-july-1st-5-1-2-plus-dinning-room/1569824064,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,1200,0,0
1465,1569824049,Rooms for rent,500,"150 square feet room for rent. Electricity and internet included. Close to all amenities like IGA, Macdonld, subways, Tim Horton, gym, swimming pool, library, Metro Frontenac two minutes walk to everything above. Call fore more info. If busy due to high volume, please recall few minutes after.","H2K2Z9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-1-1-2-juillet-ahuntsic-3-ieme-etage-avec-balcon/1569824049,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,350,0,0
1466,1569823941,"6 1/2 Verdun Crawford Park, July 1st (5 1/2 plus dinning room)",1495,"Hi, bonjour,\nWe have a large 6 1/2 (6-1/2, 3 closed bedrooms + large living room + dinning room + kitchen + bathroom) for rent from July 1st 2021. Located at 2nd floor, 1197 Crawford street in Crawford Park, H4H 2N4.\nLiving area 1200 sft, 1 minute to school, bus 58, bus 112, family area.\nRent is non furnished and hydro Quebec not included.\nNo smoking, no drug, no cannabis, no pet\nReference and credit check required\nThank you","1197 Rue Crawford, Verdun, QC H4H 2N4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-4-2-rooms-dt-in-the-plateau-parc-lafontaine/1569823941,apartment,1,-1,-1,0, '1 an',1 juillet 2021,Limité,1250,0,0
1467,1569823938,"Beau  1  1/2 Juillet,  Ahuntsic, 3 ième étage avec balcon",575,"""- cuisine et salle de bain rénovées\n- plancher en bois franc\n- Situé au dernier étage (3 ième) pas ascenseur\n- à 5 minutes du marché central\n- proche de tous les services, et transport en commun- immeuble propre et bien entretenu.\n- service de concierge\n- salle de lavage disponible dans limmeuble\n- le chauffage, leau chaude, poêle, frigo inclusPour visite et prendre rendez-vous contacter le concierge au 514-387-0350 (pas de message texte).""","10350 Terrasse Fleury, Montréal, QC H3L 3L4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-for-rent-7777-papineau-820-mois/1569823938,apartment,1,-1,-1,0, '1 an',1 juin 2021,0,750,0,0
1468,1569823919,"Spacious 4½  2 rooms DT In the Plateau , Parc Lafontaine",1425,"Very nice spacious 4 1⁄2 located on Sherbrooke Street in the Plateau across Parc Lafontaine.\nThe apartment comprises 2 spacious enclosed bedrooms. In addition there is an extra third closed room. Could be used as an office or even a bedroom.\nlarge living room, and separate kitchen with a dining area.\nTwo balconies\nThe apartment is very bright with lots of windows and letting in the sun!!\nClose to Metro Papineau, And bus stations and many shops.","1809 Rue Sherbrooke E, Montréal, QC H2K 1B4, Canada",https://www.kijiji.ca/v-location-court-terme/ville-de-montreal/1br-beautiful-furnished-apartment-june-15-sept-15-flexible/1569823919,Room,1,1,0,1,,,0,-1,0,0
1469,1569823876,3 1/2 à louer/for rent 7777 Papineau / 820$/mois,820,3 1/2 à louer/for rent 7777 Papineau / 820$/mois\n-Plancher bois-franc nouvellement sablé\n- une chambre fermée\n-fraîchement peinturé\n-salle de bain rénové\n-entrée laveuse/secheuse\n- un balcon avec une porte patio.\n-10 minutes de marche du metro Fabre.\nDisponible maintenant ou 1e Juin 2021\nContact Tony 514.909.8053,"7777 Avenue Papineau, Montréal, QC H2E 2H4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-condos-for-rent-in-downtown-montreal-3-corner-unit/1569823876,apartment,1,-1,-1,0, '1 an',15 juin 2021,Limité,732,0,1
1470,1569823752,1br-Beautiful furnished apartment – June 15-Sept 15 – Flexible,1100,"""Bonjour,\nJe serai dans Charlevoix & aux Îles de la Madeleine cet été et je souhaite sous-louer mon appartement. Lappartement est meublé, très propre, et tout est inclus dans le prix (lit Queen, meubles, tout le nécessaire à cuisine, électricité, eau chaude, Internet sans fils, vraiment tout!). Cest un 4 1/2 mais la deuxième chambre servira dentreposage en mon absence. Il y a un salon double, une salle de lavage et la cours arrière est particulièrement agréable l’été. Jhabite tout près du Parc Lafontaine, du Plateau, de 2 stations de Metro (Frontenac & Papineau) et dune borne de Bixi.Prix: 1100$ par mois et lappartement serait disponible du 15 juin au 15 septembre (flexible). Je serai absente une grande partie de l’été, mais je dois garder un pied à terre si j’ai à venir quelques jours à Montréal. Dans une telle éventualité, j’utiliserais la petite chambre et je partagerais les frais de loyer.La personne doit être non-fumeur, tranquille et respectueuse de son environnement car je tiens à ce que l’appartement soit bien tenue en mon absence. Malheureusement les animaux ne sont pas acceptés. Si tout cela te convient, alors n’hésites pas à me contacter. Je suis certaine qu’on pourra bien s’entendre !Info: 514-451-7796\n____________________________Hello,\nI will be in Charlevoix & Îles de la Madeleine this Summer and Im looking to sublet my apartment. The apartment is fully furnished, very clean and everything is included in the price (Queen size bed, furniture, cooking supplies, electricity, hot water, wireless Internet, everything!). Its a 2 bedrooms’ apartment, but the small bedroom would be used as my storage room. There is a double living room, washer and dryer, and a nice backyard. I live close to Parc Lafontaine, Le Plateau, 2 Subway stations (Frontenac & Papineau) et a Bixi station.The monthly rent is 1100$/month and the apartment is available from June 15 until September 15 (Flexible). I will be away for work most of the Summer but I still need to keep a place to stay if I have to come in Montreal for a few days. In such case, I would be using the small room and share the rental fee.The person must be non-smoking, quiet and very respectful of his space as I want the apartment to be well maintained. Unfortunately, pets are not allowed. If you fit this profile, then I’m sure that we will get along, so please do not hesitate to contact me and I will be happy to meet you!Info: 514-451-7796""",", H2K4E6, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-2-demi-sous-sol-cotes-des-neiges-libre/1569823752,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,500,0,0
1471,1558758824,Luxury condos for rent in downtown Montreal 3 ½ Corner unit,1550,"The corner unit, well lit, large windows, two facades, balcony overlooking Saint-Catherine, is on the 6th floor of phase 1.Located in the heart of downtown Montreal, only a few steps from Atwater metro and Guy Concordia.Within walking distance of two universities: Concordia University and McGill University.Across from La Salle College and a shopping center with a cinema and several restaurants and grocery stores.On the ground floor of the building are Starbucks coffee, a bank, and a grocery store.- The unit is semi furnished with new electrical appliances such as: oven, refrigerator, dishwasher, air conditioning, stove, washer, dryer.- Services included: Gym, spa, yoga, pool and snooker tables, jacuzzi, four season swimming pool and rooftop terrace with barbecues (on site) and outdoor swimming pool!!- Price of $ 1550 per month - Available from June 1st - Contact 514-207-9381","1414 Rue Chomedey, Montréal, QC H3H 0A2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-nouvelle-construction-1-mois-gratuit/1558758824,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1472,1558713327,"Beau  2 ½ / Demi sous-sol/ Côtes-des-Neiges, LIBRE",715,"""Inclue:\n- Poêle, frigo;\n- Chauffage;\n- Eau chaude ;\n- Électricité ;\n- Situé au demi sous-sol, bien éclairé\n- Chambre fermée\nServices disponibles:\n- Concierge sur place\n- Buanderie dans limmeuble ($)\n- Système de surveillance caméra sur place.- À 10 minutes du métro Côte-des-Neiges. Tout près de luniversité de Montréal, HEC, POLY et les hôpitaux Ste-Justine, et Juif. À ne pas manquer!Pour une visite prendre rendez-vous avec le concierge par téléphone au 514-733-0984 (pas de message texte).""","3460 Place Decelles, Montréal, QC H3S 1X4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-5-1-2-5eme-avenue-verdun/1558713327,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1473,1551598575,"3 1/2 À louer NOUVELLE CONSTRUCTION,1 mois gratuit",1495,"Soyez le premier occupant de cette magnifique unité!Appartement neuf à louer! La qualité et le bon goût sharmonisent pour vous créer un confort que vous allez adorer!Cuisine spacieuse, cuisinière, réfrigérateur, lave-vaisselle, hotte en acier inoxydable, laveuse-sécheuse incluses!Également:Climatisation muraleBalconCours intérieureEntrée uniqueLes frais délectricité sont à la charge du locataire.Grande fenestration qui inonde les pièces de lumière!Pour de plus amples informations et pour visiter, appelez :Stéphanie 450-465-7661 poste 310*Les photos sont à titre indicatifs.","4729 ste émilie, montréal, QC, H4C 2B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-7-1-2-a-louer-promotion/1551598575,apartment,1,-1,-1,1, '1 an',,0,-1,0,0
1474,1549065404,"BEAU 5 1/2, 5eme Avenue, VERDUN",1299,"VALABLE POUR JUILLET!!! APPARTEMENT 5 1/2 ,PLANCHER BOIS FRANC SABLÉ ET VERNI, CÉRAMIQUE, POÊLE ET FRIGO INCLUS. PROCHE DE TOUT!!!POUR VISITER CONTACTEZSTÉPHANIE THUOT 450-465-7661 poste 310 BONNE VISITE!ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 310Stéphanie Thuot sthuot@immomarketing.ca www.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!","297-305 5e AVENUE, VERDUN, QC, H4G 2Z2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-4840-ed-monpetit-cdn-1mois-gratuit/1549065404,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1475,1558713309,grand 7 1/2 a louer promotion,2999,"IMMENSE 7 1/2 À LOUER AVEC TERRASSE PRIVÉE.1 MOIS GRATUIT !Lunité disponible ce situe au rez-de-chaussée dun petit immeuble de 8 logements dans larrondissement de Côte-des-Neiges. À distance de marche du Métro, des circuits dautobus 51, 119, 368 et à quelques pas de lUniversité de Montréal, ce milieu de vie enrichissant mise sur une panoplie de services et déquipements municipaux.Accessible dans un rayon de 1,5 kmSupermarchéCLSCClinique médical et dentaireHôpitauxPharmacieCollège, Université de MontréalParc et terrain de jeux sportifsRestos, cafés, bistrosOratoire Saint-JosephINCLUS :CuisinièreRéfrigérateurLave-vaisselleLaveuse / SécheusePour de plus amples informations contacter Stéphanie au 450-465-7661 poste 310.","3370 maréchal, montréal, QC, H3T 1M9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-5-1-2-5555-beaucourt-cdn-sous-sol-1-mois-gratuit/1558713309,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1476,1505769280,"BEAU 3 1/2, 4840 ED MONPETIT,CDN, 1mois gratuit",999,"VALABLE POUR DECEMBRE/ JANVIER!!! GRAND 3 1/2 ,PLANCHER BOIS FRANC SABLÉ ET VERNI, CÉRAMIQUE, POÊLE ET FRIGO INCLUS. -Cuisinière et Réfrigérateur/Fridge and stove Stations de MÉTRO à proximité/Metro station : Côte Ste-CatherineTout près de grands parcs, des centres hospitaliers (Ste-Justine, général juif) et des écoles (Université de Montréal, HEC...) Près de tous les services (restaurants, magasins, pharmacies etc.) Near park, hospitals and school/university (HEC, UdM), restaurants, stores and pharmacy.Accès facile aux autoroutes, situé juste devant la station de métro Côte Ste-Catherine. PROCHE DE TOUT!!!POUR VISITER CONTACTEZMATILDA:514-731-4324 BONNE VISITE!ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 310 Stéphanie Thuot sthuot@immomarketing.ca www.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!","4840 EDOUARD MONT-PETIT, Montreal, QC, H3W 1P8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-11825-ranger-montreal-st-laurent-cartierville/1505769280,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1477,1505846052,"BEAU 5 1/2, 5555 Beaucourt ,CDN sous -sol,1 mois gratuit",1199,"VALABLE POUR AOUT 5 1/2 ,PLANCHER BOIS FRANC SABLÉ ET VERNI, CÉRAMIQUE, POÊLE ET FRIGO INCLUS. -Cuisinière et Réfrigérateur/Fridge and stove Stations de MÉTRO à proximité/Metro station : Côte Ste-CatherineTout près de grands parcs, des centres hospitaliers (Ste-Justine, général juif) et des écoles (Université de Montréal, HEC...) Près de tous les services (restaurants, magasins, pharmacies etc.) Near park, hospitals and school/university (HEC, UdM), restaurants, stores and pharmacy.Accès facile aux autoroutes, situé juste devant la station de métro Côte Ste-Catherine. PROCHE DE TOUT!!!POUR VISITER CONTACTEZION 438-938-3738 BONNE VISITE!ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 310STÉPHANIE THJUOTsthuot@immomarketing.ca www.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!","5555 BEAUCOURT, Montreal, QC, H3W 2T7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-et-3-1-2-a-louer-metro-hec-udm-promotion-montreal/1505846052,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1478,1505787168,"3 1/2, , 11825 RANGER, MONTRÉAL,, ST LAURENT, CARTIERVILLE,",999,"3 1/2 à louerRABAIS COVID 10% PENDANT 1 AN SUR VOTRE LOYER ou 2 MOIS GRATUIT !!!Avec plancher de bois franc sablé et verni, céramique ainsi quune belle et vaste chambre.Inclus:ChauffageEau chaudeCuisinièreRéfrigérateurAvantages :Derrière le supermarchéPrès des centres commerciaux (à pied)Près des autobusImmeuble rénové en 2014À proximité de la gareBREF, PRÈS DE TOUT, TOUT, TOUT !!!Pour plus dinformations contactez ABAKARR 438- 227- 7549 ou stephanie 438-927-0111","11825 Ranger, montreal, QC, H4J 2K7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-renove-1-mois-gratuit/1505787168,apartment,1,-1,-1,0, '1 an',,0,-1,0,-1
1479,1532943672,"2 1/2 et 3 1/2 A LOUER, MÉTRO,HEC, UDM, PROMOTION,MONTRÉAL",899,"2 1/2 et 3 1/2 à louer Disponible maintenant à partir de 899$/mois/available now starting at 899$/month !!! Inclus/Including : -Eau chaude et Chauffage/Hot water and heating-Cuisinière et Réfrigérateur/Fridge and stove Stations de MÉTRO à proximité/Metro station : Côte Ste-CatherineTout près de grands parcs, des centres hospitaliers (Ste-Justine, général juif) et des écoles (Université de Montréal, HEC...) Près de tous les services (restaurants, magasins, pharmacies etc.) Near park, hospitals and school/university (HEC, UdM), restaurants, stores and pharmacy.Accès facile aux autoroutes, situé juste devant la station de métro Côte Ste-Catherine. 4825 Cote St CatherineFraîchement rénové et peinturé/Freshly paint and renovated.Service de conciergerie/Janitor Service Contactez Barry au 514-894-1323Bonne visite !! Enjoy your visit! PROMOTION!!!!STÉPHANIE THUOT 450-465-7661 poste 310 administré par Immomarketing Inc. sthuot@immomarketing.ca www.immoappart.ca","4825 COTE STE-CATHERINE, Montreal, QC, H3W 1M4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-renove-montreal/1532943672,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1480,1505846078,"4  1/2 À LOUER ,RÉNOVÉ,1 mois gratuit",1299,"""SERA RÉNOVÉ !!!!4 1/2 à louer ,1350$/mois POUR JUILLET ,BAS AVEC COURSERA complètement rénové, deuxieme étage de 6plexplancher céramique cuisinecuisiniere et frigidairelaveuse/sécheuse inclusDisponible pour 2021PHOTOS À TITRE INDICATIF SEULEMENTdirectement en face du métro Lasallebord de leau à quelques pasprès des épiceries, magasins, pharmacies ectservice de conciergerie,pour plus de renseignements, veuillez contacter Stéphanie 450-465-7661 poste 310bonne visite !Stéphanie Thuot, gestionnaireImmomarketing Inc""","3286 RUSHBROOKE, montreal, QC, H4J 1S7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1mois-gratuit-one-month-free-4-1-2-downtown-furnished-mcgill/1505846078,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1481,1505769535,"4 1/2 A LOUER RÉNOVÉ,MONTRÉAL,1 mois gratuit",1100,"MAGNIFIQUE 4 1/2 À LOUER À PROXIMITÉ DE TOUS LES SERVICES Commencez la nouvelle année dans votre nouveau chez vous fraîchement rénové.Beau 4 1/2 à louer dans un immeuble tout près des autobus 10, 25, 197 et 370.Limmeuble est situé dans larrondissement Villeray, à quelques minutes de marche des écoles, commerces, super marché, restaurants, etc.Lendroit est idéal pour les professionnels avec un accès facile aux transports en commun.GRANDES PIÈCES LUMINEUSES !BREF, PRÈS DE TOUT, TOUT, TOUT !!!Stéphanie 450-465-7661 poste 310*Photos à titre indicatif, lappartement est présentement en rénovation.","5771 de lorimier, montréal, QC, H2G 2N8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-mois-gratuit-metro-sauve-condo-neuf-ahuntsic-4-1-2/1505769535,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1482,1505769536,"1MOIS GRATUIT,ONE MONTH FREE, 4 1/2,downtown,FURNISHED, McGill",1450,"""747/5000APPARTEMENT MEUBLE DISPONIBLE, internet. Centre-ville de Montréal, centre-ville. Ladresse est: 3441 Jeanne Mance, Montréal, H2X 2J7 Kijiji place ladresse sur Aylmer par erreur Nos appartements sont idéalement situés dans lun des quartiers les plus pratiques et accessibles de Montréal.Situé à proximité des stations de métro Université McGill, Saine-Laurent et Places-des-Arts et à quelques pas des pharmacies, épiceries, cafés, restaurants, boutiques, vie nocturne et plus. Ce bâtiment offre une décoration moderne et confortable avec des unités lumineuses et spacieuses.Le centre commercial Prince Arthur, le métro Place des Arts, la vie nocturne de La Cité ou Saint-Laurent sont également à proximité, ainsi que de nombreux magasins et restaurants.APPELEZ SIL VOUS PLAÎTGEORGE 5146997872AVAILABLE FURNISHED APARTMENT, internet. Centre-ville de Montreal, downtown . The address is: 3441 Jeanne Mance, Montreal, H2X 2J7 Kijiji places the address on Aylmer by mistake Our apartments are ideally situated in one of the most convenient and accessible areas of Montreal.Located in close proximity to McGill University, Saine-Laurent and Places-des-Arts Metro stations and steps away from pharmacies, grocery stores, cafes, restaurants, shops, nightlife and more. This building offers a modern and comfortable decor with bright and spacious units.The Prince Arthur Mall, Place des Arts Metro, La Cite Or St. Laurent nightlife are also within close proximity, along with many different shops and restaurants. PLEASE CALLGEORGE 5146997872ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 303 vbinzari@immomarketing.ca www.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!""","3435-3441 JEANNE MANCE, Montreal, QC, H2X 2J7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-mois-gratuit-lajeunesse-condo-neuf-ahuntsic-3-1-2/1505769536,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1483,1516243802,"1 MOIS GRATUIT, MÉTRO SAUVÉ,CONDO NEUF, AHUNTSIC, 4 1/2",1599,"""La qualité et le bon gout sharmonisent pour vous crée un confort que vous allez adorez!Le salon est équipé dun climatiseur mural et un échangeur dair et prise dair chauffée (Nov oclimat-isolation thermique et fenestration superieures). Luminaires LED Energy Star, grand balcon et fenestration abondante. Prise USB.Cuisine spacieuse avec comptoir en quartz, cuisinière, réfrigérateur, lave-vaisselle, hotte en acier inoxydable! Laveuse-sécheuse fournies!Les frais délectricité à la charge du locataire.Immeuble est aussi proche de lautoroute 40, des épiceries, des écoles et entouré de plusieurs parcs et espaces verts.Voici le liens pour la visite 360,https://Immomarketing-inc.vr-360-tour.com/e/cf0Bc-lOSr4/ePour visiter contactez : George Voicu: 514-699-7872Diana 514-573-0055Immeuble administré par des professionnels.TROUVEZ VOTRE CHEZ-SOI DANS LES IMMEUBLES DIMMOMARKETING INC.! ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 303Victoria Binzarivbinzari@immomarketing.cawww.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!.............................................................................................................................The quality and the good taste harmonize for you creates a comfort that you will adore!The living room is equipped with a wall air conditioner and an air exchanger with heated air intake (Novoclimat-thermal insulation and upper windows). Energy Star LED luminaires, large balcony and abundant fenestration. USB plug.Spacious kitchen with quartz countertop, stove, refrigerator, dishwasher, stainless steel hood! Washer-dryer provided!Possibility of indoor parking ($). Electricity charges payable by the tenant. Transportation and Access: Sauvé Metro; 4 bus lines passing near the building: 121 Sauvé east and west, 31 and 140 north on Lajeunesse street and 41 south on Berri street; the Bixi bicycle system (bicycle anchor station at the Sauvé metro station).The building is also close to grocery stores, schools and surrounded by parks and green spaces.https://Immomarketing-inc.vr-360-tour.com/e/cf0Bc-lT4cY/eTo visit contact: Diana 514-573-0055George Voicu: 514-699-7872Immeuble administré par des professionnels.TROUVEZ VOTRE CHEZ-SOI DANS LES IMMEUBLES DIMMOMARKETING INC.! ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 303Victoria Binzarivbinzari@immomarketing.cawww.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!""","9653 LAJEUNESSE, MONTRÉAL, QC, H3L 2C8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1mois-gratuit-one-month-free-1-1-2-downtown-furnished-mcgill/1516243802,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1484,1505846089,"1 MOIS GRATUIT, LAJEUNESSE,CONDO NEUF, AHUNTSIC,  3 1/2",1250,"La qualité et le bon gout sharmonisent pour vous crée un confort que vous allez adorez!Le salon est équipé dun climatiseur mural et un échangeur dair avec prise dair chauffée (Novoclimat-isolation thermique et fenestration supérieure). Luminaires LED Energy Star, grand balcon et fenestration abondante. Prise USB.Cuisine spacieuse avec comptoir en quartz, cuisinière, réfrigérateur, lave-vaisselle, hotte en acier inoxydable! Laveuse-sécheuse fournie!Possibilité de stationnement intérieur ($). Les frais délectricité à la charge du locataire.Transport et accès: Métro Sauvé; 4 lignes dautobus qui passent à proximité de limmeuble: 121 Sauvé direction est et Ouest, 31 et 140 en direction nord sur la rue Lajeunesse et 41 en direction sud sur la rue Berri; le système de vélo Bixi (station dancrage pour vélos à la station du métro Sauvé).Voici le liens pour la visite 360,https://Immomarketing-inc.vr-360-tour.com/e/cf0Bc-lT4cY/eLimmeuble est aussi proche des épiceries, des écoles et entouré de plusieurs parcs et espaces verts..............................................................................................................................The quality and the good taste harmonize for you creates a comfort that you will adore!The living room is equipped with a wall air conditioner and an air exchanger with heated air intake (Novoclimat-thermal insulation and upper windows). Energy Star LED luminaires, large balcony and abundant fenestration. USB plug.Spacious kitchen with quartz countertop, stove, refrigerator, dishwasher, stainless steel hood! Washer-dryer provided!Possibility of indoor parking ($). Electricity charges payable by the tenant. Transportation and Access: Sauvé Metro; 4 bus lines passing near the building: 121 Sauvé east and west, 31 and 140 north on Lajeunesse street and 41 south on Berri street; the Bixi bicycle system (bicycle anchor station at the Sauvé metro station).The building is also close to grocery stores, schools and surrounded by parks and green spaces.https://Immomarketing-inc.vr-360-tour.com/e/cf0Bc-lT4cY/eTo visit contact: Diana 514-573-0055George Voicu: 514-699-7872Immeuble administré par des professionnels.TROUVEZ VOTRE CHEZ-SOI DANS LES IMMEUBLES DIMMOMARKETING INC.! ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 303Victoria Binzarivbinzari@immomarketing.cawww.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!","9653 LAJEUNESSE, MONTRÉAL, QC, H3L 2C8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-mois-gratuit-2-1-2-downtown-furnished-apartment-mcgill/1505846089,apartment,1,-1,-1,0, '1 an',,0,-1,0,0
1485,1569823683,"1MOIS GRATUIT, ONE MONTH FREE, 1 1/2,,downtown,FURNISHED, McGill",1099,"""APPARTEMENT MEUBLE DISPONIBLE, internet. Centre-ville de Montréal, centre-ville. Ladresse est: 3441 Jeanne Mance, Montréal, H2X 2J7 Kijiji place ladresse sur Aylmer par erreur Nos appartements sont idéalement situés dans lun des quartiers les plus pratiques et accessibles de Montréal.Situé à proximité des stations de métro Université McGill, Saine-Laurent et Places-des-Arts et à quelques pas des pharmacies, épiceries, cafés, restaurants, boutiques, vie nocturne et plus. Ce bâtiment offre une décoration moderne et confortable avec des unités lumineuses et spacieuses.Le centre commercial Prince Arthur, le métro Place des Arts, la vie nocturne de La Cité ou Saint-Laurent sont également à proximité, ainsi que de nombreux magasins et restaurants.APPELEZ SIL VOUS PLAÎTGEORGE15146997872FURNISHED APARTMENT, internet. Centre-ville de Montreal, downtown . The address is: 3441 Jeanne Mance, Montreal, H2X 2J7 Kijiji places the address on Aylmer by mistake Our apartments are ideally situated in one of the most convenient and accessible areas of Montreal.Located in close proximity to McGill University, Saine-Laurent and Places-des-Arts Metro stations and steps away from pharmacies, grocery stores, cafes, restaurants, shops, nightlife and more. This building offers a modern and comfortable decor with bright and spacious units.The Prince Arthur Mall, Place des Arts Metro, La Cite Or St. Laurent nightlife are also within close proximity, along with many different shops and restaurants. PLEASE CALLGEORGE15146997872ADMINISTRÉ PAR : IMMOMARKETING Inc. 450 465 7661 poste 303 vbinzari@immomarketing.ca www.immomarketing.ca Appartements à louer : www.immoappart.ca BONNE VISITE!""","3435-3441 JEANNE MANCE, Montreal, QC, H2X 2J7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/amazing-downtown-6-1-2-great-location-available-immediately/1569823683,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,900,0,0
